Date,Net Audience Growth,Net Audience Growth_lag1,Net Audience Growth_lag2,Net Audience Growth_lag3,Website Traffic,Website Traffic_lag1,Website Traffic_lag2,Website Traffic_lag3,dayofweek,dayofweek_lag1,dayofweek_lag2,dayofweek_lag3,quarter,quarter_lag1,quarter_lag2,quarter_lag3,month,month_lag1,month_lag2,month_lag3,dayofmonth,dayofmonth_lag1,dayofmonth_lag2,dayofmonth_lag3,weekofyear,weekofyear_lag1,weekofyear_lag2,weekofyear_lag3
2022-06-15,8,0.0,0.0,0.0,219,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,6,0.0,0.0,0.0,15,0.0,0.0,0.0,24,0.0,0.0,0.0
2022-06-16,9,0.0,0.0,0.0,366,0.0,0.0,0.0,3,0.0,0.0,0.0,2,0.0,0.0,0.0,6,0.0,0.0,0.0,16,0.0,0.0,0.0,24,0.0,0.0,0.0
2022-06-17,4,0.0,0.0,0.0,222,0.0,0.0,0.0,4,0.0,0.0,0.0,2,0.0,0.0,0.0,6,0.0,0.0,0.0,17,0.0,0.0,0.0,24,0.0,0.0,0.0
2022-06-18,9,0.0,0.0,0.0,102,0.0,0.0,0.0,5,0.0,0.0,0.0,2,0.0,0.0,0.0,6,0.0,0.0,0.0,18,0.0,0.0,0.0,24,0.0,0.0,0.0
2022-06-19,21,0.0,0.0,0.0,180,0.0,0.0,0.0,6,0.0,0.0,0.0,2,0.0,0.0,0.0,6,0.0,0.0,0.0,19,0.0,0.0,0.0,24,0.0,0.0,0.0
2022-06-20,1,0.0,0.0,0.0,222,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0.0,0.0,0.0,6,0.0,0.0,0.0,20,0.0,0.0,0.0,25,0.0,0.0,0.0
2022-06-21,18,0.0,0.0,0.0,201,0.0,0.0,0.0,1,0.0,0.0,0.0,2,0.0,0.0,0.0,6,0.0,0.0,0.0,21,0.0,0.0,0.0,25,0.0,0.0,0.0
2022-06-22,16,0.0,0.0,0.0,222,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,6,0.0,0.0,0.0,22,0.0,0.0,0.0,25,0.0,0.0,0.0
2022-06-23,1,0.0,0.0,0.0,180,0.0,0.0,0.0,3,0.0,0.0,0.0,2,0.0,0.0,0.0,6,0.0,0.0,0.0,23,0.0,0.0,0.0,25,0.0,0.0,0.0
2022-06-24,8,0.0,0.0,0.0,237,0.0,0.0,0.0,4,0.0,0.0,0.0,2,0.0,0.0,0.0,6,0.0,0.0,0.0,24,0.0,0.0,0.0,25,0.0,0.0,0.0
2022-06-25,10,0.0,0.0,0.0,111,0.0,0.0,0.0,5,0.0,0.0,0.0,2,0.0,0.0,0.0,6,0.0,0.0,0.0,25,0.0,0.0,0.0,25,0.0,0.0,0.0
2022-06-26,-20,0.0,0.0,0.0,126,0.0,0.0,0.0,6,0.0,0.0,0.0,2,0.0,0.0,0.0,6,0.0,0.0,0.0,26,0.0,0.0,0.0,25,0.0,0.0,0.0
2022-06-27,-6,0.0,0.0,0.0,288,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0.0,0.0,0.0,6,0.0,0.0,0.0,27,0.0,0.0,0.0,26,0.0,0.0,0.0
2022-06-28,18,0.0,0.0,0.0,303,0.0,0.0,0.0,1,0.0,0.0,0.0,2,0.0,0.0,0.0,6,0.0,0.0,0.0,28,0.0,0.0,0.0,26,0.0,0.0,0.0
2022-06-29,18,0.0,0.0,0.0,342,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,6,0.0,0.0,0.0,29,0.0,0.0,0.0,26,0.0,0.0,0.0
2022-06-30,14,0.0,0.0,0.0,1074,0.0,0.0,0.0,3,0.0,0.0,0.0,2,0.0,0.0,0.0,6,0.0,0.0,0.0,30,0.0,0.0,0.0,26,0.0,0.0,0.0
2022-07-01,17,0.0,0.0,0.0,2070,0.0,0.0,0.0,4,0.0,0.0,0.0,3,0.0,0.0,0.0,7,0.0,0.0,0.0,1,0.0,0.0,0.0,26,0.0,0.0,0.0
2022-07-02,31,0.0,0.0,0.0,885,0.0,0.0,0.0,5,0.0,0.0,0.0,3,0.0,0.0,0.0,7,0.0,0.0,0.0,2,0.0,0.0,0.0,26,0.0,0.0,0.0
2022-07-03,46,0.0,0.0,0.0,1002,0.0,0.0,0.0,6,0.0,0.0,0.0,3,0.0,0.0,0.0,7,0.0,0.0,0.0,3,0.0,0.0,0.0,26,0.0,0.0,0.0
2022-07-04,15,0.0,0.0,0.0,693,0.0,0.0,0.0,0,0.0,0.0,0.0,3,0.0,0.0,0.0,7,0.0,0.0,0.0,4,0.0,0.0,0.0,27,0.0,0.0,0.0
2022-07-05,71,0.0,0.0,0.0,1899,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0.0,0.0,0.0,7,0.0,0.0,0.0,5,0.0,0.0,0.0,27,0.0,0.0,0.0
2022-07-06,211,0.0,0.0,0.0,6141,0.0,0.0,0.0,2,0.0,0.0,0.0,3,0.0,0.0,0.0,7,0.0,0.0,0.0,6,0.0,0.0,0.0,27,0.0,0.0,0.0
2022-07-07,67,0.0,0.0,0.0,3507,0.0,0.0,0.0,3,0.0,0.0,0.0,3,0.0,0.0,0.0,7,0.0,0.0,0.0,7,0.0,0.0,0.0,27,0.0,0.0,0.0
2022-07-08,57,0.0,0.0,0.0,4245,0.0,0.0,0.0,4,0.0,0.0,0.0,3,0.0,0.0,0.0,7,0.0,0.0,0.0,8,0.0,0.0,0.0,27,0.0,0.0,0.0
2022-07-09,40,0.0,0.0,0.0,2064,0.0,0.0,0.0,5,0.0,0.0,0.0,3,0.0,0.0,0.0,7,0.0,0.0,0.0,9,0.0,0.0,0.0,27,0.0,0.0,0.0
2022-07-10,28,0.0,0.0,0.0,1578,0.0,0.0,0.0,6,0.0,0.0,0.0,3,0.0,0.0,0.0,7,0.0,0.0,0.0,10,0.0,0.0,0.0,27,0.0,0.0,0.0
2022-07-11,31,0.0,0.0,0.0,1518,0.0,0.0,0.0,0,0.0,0.0,0.0,3,0.0,0.0,0.0,7,0.0,0.0,0.0,11,0.0,0.0,0.0,28,0.0,0.0,0.0
2022-07-12,15,0.0,0.0,0.0,981,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0.0,0.0,0.0,7,0.0,0.0,0.0,12,0.0,0.0,0.0,28,0.0,0.0,0.0
2022-07-13,16,0.0,0.0,0.0,930,0.0,0.0,0.0,2,0.0,0.0,0.0,3,0.0,0.0,0.0,7,0.0,0.0,0.0,13,0.0,0.0,0.0,28,0.0,0.0,0.0
2022-07-14,12,0.0,0.0,0.0,894,0.0,0.0,0.0,3,0.0,0.0,0.0,3,0.0,0.0,0.0,7,0.0,0.0,0.0,14,0.0,0.0,0.0,28,0.0,0.0,0.0
2022-07-15,14,8.0,0.0,0.0,759,219.0,0.0,0.0,4,2.0,0.0,0.0,3,2.0,0.0,0.0,7,6.0,0.0,0.0,15,15.0,0.0,0.0,28,24.0,0.0,0.0
2022-07-16,5,9.0,0.0,0.0,495,366.0,0.0,0.0,5,3.0,0.0,0.0,3,2.0,0.0,0.0,7,6.0,0.0,0.0,16,16.0,0.0,0.0,28,24.0,0.0,0.0
2022-07-17,5,4.0,0.0,0.0,474,222.0,0.0,0.0,6,4.0,0.0,0.0,3,2.0,0.0,0.0,7,6.0,0.0,0.0,17,17.0,0.0,0.0,28,24.0,0.0,0.0
2022-07-18,85,9.0,0.0,0.0,1347,102.0,0.0,0.0,0,5.0,0.0,0.0,3,2.0,0.0,0.0,7,6.0,0.0,0.0,18,18.0,0.0,0.0,29,24.0,0.0,0.0
2022-07-19,140,21.0,0.0,0.0,1221,180.0,0.0,0.0,1,6.0,0.0,0.0,3,2.0,0.0,0.0,7,6.0,0.0,0.0,19,19.0,0.0,0.0,29,24.0,0.0,0.0
2022-07-20,95,1.0,0.0,0.0,1353,222.0,0.0,0.0,2,0.0,0.0,0.0,3,2.0,0.0,0.0,7,6.0,0.0,0.0,20,20.0,0.0,0.0,29,25.0,0.0,0.0
2022-07-21,79,18.0,0.0,0.0,1056,201.0,0.0,0.0,3,1.0,0.0,0.0,3,2.0,0.0,0.0,7,6.0,0.0,0.0,21,21.0,0.0,0.0,29,25.0,0.0,0.0
2022-07-22,41,16.0,0.0,0.0,855,222.0,0.0,0.0,4,2.0,0.0,0.0,3,2.0,0.0,0.0,7,6.0,0.0,0.0,22,22.0,0.0,0.0,29,25.0,0.0,0.0
2022-07-23,41,1.0,0.0,0.0,630,180.0,0.0,0.0,5,3.0,0.0,0.0,3,2.0,0.0,0.0,7,6.0,0.0,0.0,23,23.0,0.0,0.0,29,25.0,0.0,0.0
2022-07-24,27,8.0,0.0,0.0,564,237.0,0.0,0.0,6,4.0,0.0,0.0,3,2.0,0.0,0.0,7,6.0,0.0,0.0,24,24.0,0.0,0.0,29,25.0,0.0,0.0
2022-07-25,25,10.0,0.0,0.0,1827,111.0,0.0,0.0,0,5.0,0.0,0.0,3,2.0,0.0,0.0,7,6.0,0.0,0.0,25,25.0,0.0,0.0,30,25.0,0.0,0.0
2022-07-26,88,-20.0,0.0,0.0,798,126.0,0.0,0.0,1,6.0,0.0,0.0,3,2.0,0.0,0.0,7,6.0,0.0,0.0,26,26.0,0.0,0.0,30,25.0,0.0,0.0
2022-07-27,8,-6.0,0.0,0.0,549,288.0,0.0,0.0,2,0.0,0.0,0.0,3,2.0,0.0,0.0,7,6.0,0.0,0.0,27,27.0,0.0,0.0,30,26.0,0.0,0.0
2022-07-28,5,18.0,0.0,0.0,507,303.0,0.0,0.0,3,1.0,0.0,0.0,3,2.0,0.0,0.0,7,6.0,0.0,0.0,28,28.0,0.0,0.0,30,26.0,0.0,0.0
2022-07-29,-1,18.0,0.0,0.0,402,342.0,0.0,0.0,4,2.0,0.0,0.0,3,2.0,0.0,0.0,7,6.0,0.0,0.0,29,29.0,0.0,0.0,30,26.0,0.0,0.0
2022-07-30,15,14.0,0.0,0.0,615,1074.0,0.0,0.0,5,3.0,0.0,0.0,3,2.0,0.0,0.0,7,6.0,0.0,0.0,30,30.0,0.0,0.0,30,26.0,0.0,0.0
2022-07-31,13,17.0,0.0,0.0,705,2070.0,0.0,0.0,6,4.0,0.0,0.0,3,3.0,0.0,0.0,7,7.0,0.0,0.0,31,1.0,0.0,0.0,30,26.0,0.0,0.0
2022-08-01,17,31.0,0.0,0.0,654,885.0,0.0,0.0,0,5.0,0.0,0.0,3,3.0,0.0,0.0,8,7.0,0.0,0.0,1,2.0,0.0,0.0,31,26.0,0.0,0.0
2022-08-02,32,46.0,0.0,0.0,801,1002.0,0.0,0.0,1,6.0,0.0,0.0,3,3.0,0.0,0.0,8,7.0,0.0,0.0,2,3.0,0.0,0.0,31,26.0,0.0,0.0
2022-08-03,36,15.0,0.0,0.0,747,693.0,0.0,0.0,2,0.0,0.0,0.0,3,3.0,0.0,0.0,8,7.0,0.0,0.0,3,4.0,0.0,0.0,31,27.0,0.0,0.0
2022-08-04,37,71.0,0.0,0.0,558,1899.0,0.0,0.0,3,1.0,0.0,0.0,3,3.0,0.0,0.0,8,7.0,0.0,0.0,4,5.0,0.0,0.0,31,27.0,0.0,0.0
2022-08-05,49,211.0,0.0,0.0,669,6141.0,0.0,0.0,4,2.0,0.0,0.0,3,3.0,0.0,0.0,8,7.0,0.0,0.0,5,6.0,0.0,0.0,31,27.0,0.0,0.0
2022-08-06,62,67.0,0.0,0.0,882,3507.0,0.0,0.0,5,3.0,0.0,0.0,3,3.0,0.0,0.0,8,7.0,0.0,0.0,6,7.0,0.0,0.0,31,27.0,0.0,0.0
2022-08-07,32,57.0,0.0,0.0,606,4245.0,0.0,0.0,6,4.0,0.0,0.0,3,3.0,0.0,0.0,8,7.0,0.0,0.0,7,8.0,0.0,0.0,31,27.0,0.0,0.0
2022-08-08,4,40.0,0.0,0.0,522,2064.0,0.0,0.0,0,5.0,0.0,0.0,3,3.0,0.0,0.0,8,7.0,0.0,0.0,8,9.0,0.0,0.0,32,27.0,0.0,0.0
2022-08-09,8,28.0,0.0,0.0,507,1578.0,0.0,0.0,1,6.0,0.0,0.0,3,3.0,0.0,0.0,8,7.0,0.0,0.0,9,10.0,0.0,0.0,32,27.0,0.0,0.0
2022-08-10,1,31.0,0.0,0.0,576,1518.0,0.0,0.0,2,0.0,0.0,0.0,3,3.0,0.0,0.0,8,7.0,0.0,0.0,10,11.0,0.0,0.0,32,28.0,0.0,0.0
2022-08-11,2,15.0,0.0,0.0,468,981.0,0.0,0.0,3,1.0,0.0,0.0,3,3.0,0.0,0.0,8,7.0,0.0,0.0,11,12.0,0.0,0.0,32,28.0,0.0,0.0
2022-08-12,3,16.0,0.0,0.0,402,930.0,0.0,0.0,4,2.0,0.0,0.0,3,3.0,0.0,0.0,8,7.0,0.0,0.0,12,13.0,0.0,0.0,32,28.0,0.0,0.0
2022-08-13,3,12.0,0.0,0.0,183,894.0,0.0,0.0,5,3.0,0.0,0.0,3,3.0,0.0,0.0,8,7.0,0.0,0.0,13,14.0,0.0,0.0,32,28.0,0.0,0.0
2022-08-14,16,14.0,8.0,0.0,189,759.0,219.0,0.0,6,4.0,2.0,0.0,3,3.0,2.0,0.0,8,7.0,6.0,0.0,14,15.0,15.0,0.0,32,28.0,24.0,0.0
2022-08-15,-4,5.0,9.0,0.0,390,495.0,366.0,0.0,0,5.0,3.0,0.0,3,3.0,2.0,0.0,8,7.0,6.0,0.0,15,16.0,16.0,0.0,33,28.0,24.0,0.0
2022-08-16,16,5.0,4.0,0.0,534,474.0,222.0,0.0,1,6.0,4.0,0.0,3,3.0,2.0,0.0,8,7.0,6.0,0.0,16,17.0,17.0,0.0,33,28.0,24.0,0.0
2022-08-17,9,85.0,9.0,0.0,576,1347.0,102.0,0.0,2,0.0,5.0,0.0,3,3.0,2.0,0.0,8,7.0,6.0,0.0,17,18.0,18.0,0.0,33,29.0,24.0,0.0
2022-08-18,12,140.0,21.0,0.0,936,1221.0,180.0,0.0,3,1.0,6.0,0.0,3,3.0,2.0,0.0,8,7.0,6.0,0.0,18,19.0,19.0,0.0,33,29.0,24.0,0.0
2022-08-19,6,95.0,1.0,0.0,927,1353.0,222.0,0.0,4,2.0,0.0,0.0,3,3.0,2.0,0.0,8,7.0,6.0,0.0,19,20.0,20.0,0.0,33,29.0,25.0,0.0
2022-08-20,6,79.0,18.0,0.0,777,1056.0,201.0,0.0,5,3.0,1.0,0.0,3,3.0,2.0,0.0,8,7.0,6.0,0.0,20,21.0,21.0,0.0,33,29.0,25.0,0.0
2022-08-21,2,41.0,16.0,0.0,894,855.0,222.0,0.0,6,4.0,2.0,0.0,3,3.0,2.0,0.0,8,7.0,6.0,0.0,21,22.0,22.0,0.0,33,29.0,25.0,0.0
2022-08-22,10,41.0,1.0,0.0,1239,630.0,180.0,0.0,0,5.0,3.0,0.0,3,3.0,2.0,0.0,8,7.0,6.0,0.0,22,23.0,23.0,0.0,34,29.0,25.0,0.0
2022-08-23,12,27.0,8.0,0.0,1410,564.0,237.0,0.0,1,6.0,4.0,0.0,3,3.0,2.0,0.0,8,7.0,6.0,0.0,23,24.0,24.0,0.0,34,29.0,25.0,0.0
2022-08-24,1,25.0,10.0,0.0,1167,1827.0,111.0,0.0,2,0.0,5.0,0.0,3,3.0,2.0,0.0,8,7.0,6.0,0.0,24,25.0,25.0,0.0,34,30.0,25.0,0.0
2022-08-25,10,88.0,-20.0,0.0,699,798.0,126.0,0.0,3,1.0,6.0,0.0,3,3.0,2.0,0.0,8,7.0,6.0,0.0,25,26.0,26.0,0.0,34,30.0,25.0,0.0
2022-08-26,7,8.0,-6.0,0.0,546,549.0,288.0,0.0,4,2.0,0.0,0.0,3,3.0,2.0,0.0,8,7.0,6.0,0.0,26,27.0,27.0,0.0,34,30.0,26.0,0.0
2022-08-27,12,5.0,18.0,0.0,348,507.0,303.0,0.0,5,3.0,1.0,0.0,3,3.0,2.0,0.0,8,7.0,6.0,0.0,27,28.0,28.0,0.0,34,30.0,26.0,0.0
2022-08-28,6,-1.0,18.0,0.0,447,402.0,342.0,0.0,6,4.0,2.0,0.0,3,3.0,2.0,0.0,8,7.0,6.0,0.0,28,29.0,29.0,0.0,34,30.0,26.0,0.0
2022-08-29,7,15.0,14.0,0.0,450,615.0,1074.0,0.0,0,5.0,3.0,0.0,3,3.0,2.0,0.0,8,7.0,6.0,0.0,29,30.0,30.0,0.0,35,30.0,26.0,0.0
2022-08-30,3,13.0,17.0,0.0,534,705.0,2070.0,0.0,1,6.0,4.0,0.0,3,3.0,3.0,0.0,8,7.0,7.0,0.0,30,31.0,1.0,0.0,35,30.0,26.0,0.0
2022-08-31,-7,17.0,31.0,0.0,567,654.0,885.0,0.0,2,0.0,5.0,0.0,3,3.0,3.0,0.0,8,8.0,7.0,0.0,31,1.0,2.0,0.0,35,31.0,26.0,0.0
2022-09-01,16,32.0,46.0,0.0,558,801.0,1002.0,0.0,3,1.0,6.0,0.0,3,3.0,3.0,0.0,9,8.0,7.0,0.0,1,2.0,3.0,0.0,35,31.0,26.0,0.0
2022-09-02,17,36.0,15.0,0.0,588,747.0,693.0,0.0,4,2.0,0.0,0.0,3,3.0,3.0,0.0,9,8.0,7.0,0.0,2,3.0,4.0,0.0,35,31.0,27.0,0.0
2022-09-03,12,37.0,71.0,0.0,501,558.0,1899.0,0.0,5,3.0,1.0,0.0,3,3.0,3.0,0.0,9,8.0,7.0,0.0,3,4.0,5.0,0.0,35,31.0,27.0,0.0
2022-09-04,8,49.0,211.0,0.0,426,669.0,6141.0,0.0,6,4.0,2.0,0.0,3,3.0,3.0,0.0,9,8.0,7.0,0.0,4,5.0,6.0,0.0,35,31.0,27.0,0.0
2022-09-05,18,62.0,67.0,0.0,681,882.0,3507.0,0.0,0,5.0,3.0,0.0,3,3.0,3.0,0.0,9,8.0,7.0,0.0,5,6.0,7.0,0.0,36,31.0,27.0,0.0
2022-09-06,19,32.0,57.0,0.0,924,606.0,4245.0,0.0,1,6.0,4.0,0.0,3,3.0,3.0,0.0,9,8.0,7.0,0.0,6,7.0,8.0,0.0,36,31.0,27.0,0.0
2022-09-07,23,4.0,40.0,0.0,918,522.0,2064.0,0.0,2,0.0,5.0,0.0,3,3.0,3.0,0.0,9,8.0,7.0,0.0,7,8.0,9.0,0.0,36,32.0,27.0,0.0
2022-09-08,48,8.0,28.0,0.0,1017,507.0,1578.0,0.0,3,1.0,6.0,0.0,3,3.0,3.0,0.0,9,8.0,7.0,0.0,8,9.0,10.0,0.0,36,32.0,27.0,0.0
2022-09-09,46,1.0,31.0,0.0,2301,576.0,1518.0,0.0,4,2.0,0.0,0.0,3,3.0,3.0,0.0,9,8.0,7.0,0.0,9,10.0,11.0,0.0,36,32.0,28.0,0.0
2022-09-10,200,2.0,15.0,0.0,2304,468.0,981.0,0.0,5,3.0,1.0,0.0,3,3.0,3.0,0.0,9,8.0,7.0,0.0,10,11.0,12.0,0.0,36,32.0,28.0,0.0
2022-09-11,220,3.0,16.0,0.0,2088,402.0,930.0,0.0,6,4.0,2.0,0.0,3,3.0,3.0,0.0,9,8.0,7.0,0.0,11,12.0,13.0,0.0,36,32.0,28.0,0.0
2022-09-12,187,3.0,12.0,0.0,2001,183.0,894.0,0.0,0,5.0,3.0,0.0,3,3.0,3.0,0.0,9,8.0,7.0,0.0,12,13.0,14.0,0.0,37,32.0,28.0,0.0
2022-09-13,195,16.0,14.0,8.0,2181,189.0,759.0,219.0,1,6.0,4.0,2.0,3,3.0,3.0,2.0,9,8.0,7.0,6.0,13,14.0,15.0,15.0,37,32.0,28.0,24.0
2022-09-14,166,-4.0,5.0,9.0,1917,390.0,495.0,366.0,2,0.0,5.0,3.0,3,3.0,3.0,2.0,9,8.0,7.0,6.0,14,15.0,16.0,16.0,37,33.0,28.0,24.0
2022-09-15,144,16.0,5.0,4.0,1935,534.0,474.0,222.0,3,1.0,6.0,4.0,3,3.0,3.0,2.0,9,8.0,7.0,6.0,15,16.0,17.0,17.0,37,33.0,28.0,24.0
